datetime,actual,Random Forest,Gradient Boosting,Prophet-like,SARIMAX-like,XGBoost-like,Random Forest_error,Random Forest_abs_error,Gradient Boosting_error,Gradient Boosting_abs_error,Prophet-like_error,Prophet-like_abs_error,SARIMAX-like_error,SARIMAX-like_abs_error,XGBoost-like_error,XGBoost-like_abs_error,ensemble_mean,ensemble_median,weighted_ensemble,adaptive_selection,hybrid_prediction
2023-11-08 01:00:00,8.30612574105881,55.15840752488396,39.182204470758954,375.0322264918101,39.64251007367451,42.15608174246581,-46.85228178382515,46.85228178382515,-30.876078729700144,30.876078729700144,-366.7261007507513,366.7261007507513,-31.336384332615697,31.336384332615697,-33.849956001406994,33.849956001406994,110.23428606071866,42.15608174246581,61.57403961663333,141.01349649975256,91.25433439555266
2023-11-08 02:00:00,57.24107364318094,48.105360959780654,39.574353088034,325.67561276571564,49.80710553898455,52.8065028800579,9.135712683400286,9.135712683400286,17.666720555146938,17.666720555146938,-268.4345391225347,268.4345391225347,7.4339681041963885,7.4339681041963885,4.434570763123041,4.434570763123041,103.19378704651453,49.80710553898455,61.41878902002779,132.56765770700386,89.39599200342398
2023-11-08 03:00:00,53.01843272519986,37.39706757696833,39.74210233176188,340.82802188515217,48.34616908249405,36.56959554371311,15.621365148231526,15.621365148231526,13.27633039343798,13.27633039343798,-287.80958915995234,287.80958915995234,4.672263642705808,4.672263642705808,16.448837181486745,16.448837181486745,100.5765912840179,39.74210233176188,54.102772211525604,133.50950489807184,83.71292049842543
2023-11-08 04:00:00,0.0,36.68433202056985,39.182204470758954,354.3920479642432,51.9806124923198,34.8783883463263,-36.68433202056985,36.68433202056985,-39.182204470758954,39.182204470758954,-354.3920479642432,354.3920479642432,-51.9806124923198,51.9806124923198,-34.8783883463263,34.8783883463263,103.42351705884361,39.182204470758954,54.389308235004485,138.86452072742856,85.63652976976388
2023-11-08 05:00:00,12.485417099490242,59.13581143992831,39.182204470758954,390.00467042484354,50.29105726795228,43.33995060427874,-46.65039434043807,46.65039434043807,-26.696787371268712,26.696787371268712,-377.5192533253533,377.5192533253533,-37.80564016846204,37.80564016846204,-30.8545335047885,30.8545335047885,116.39073884155236,50.29105726795228,64.65814967433015,152.20514121501967,97.00512515597116
2023-11-08 06:00:00,0.0,58.45722511365379,42.34503730439758,414.32684840925003,49.89627511696521,43.19254138993833,-58.45722511365379,58.45722511365379,-42.34503730439758,42.34503730439758,-414.32684840925003,414.32684840925003,-49.89627511696521,49.89627511696521,-43.19254138993833,43.19254138993833,121.64358546684097,49.89627511696521,66.22579556245918,72.83372810249531,74.68508247084222
2023-11-08 07:00:00,713.5104217794111,689.3505369131813,620.6711756671303,642.4928355156411,375.0803560606958,541.1007624247128,24.159884866229845,24.159884866229845,92.83924611228076,92.83924611228076,71.01758626377,71.01758626377,338.4300657187153,338.4300657187153,172.4096593546983,172.4096593546983,573.7391333162723,620.6711756671303,592.4690603090186,610.1921834875681,583.766352287173
2023-11-08 08:00:00,1318.4255443783898,945.6960047661753,1114.5381928333907,757.4033808329824,1008.2397643195608,1146.2079615311186,372.72953961221447,372.72953961221447,203.8873515449991,203.8873515449991,561.0221635454074,561.0221635454074,310.185780058829,310.185780058829,172.21758284727116,172.21758284727116,994.4170608566455,1008.2397643195608,1050.7794509062019,1020.4659086227994,1049.4986123362532
2023-11-08 09:00:00,1587.0332529556915,1573.9751457043576,1613.9716946940966,1029.0703930001323,1448.44303378432,1610.9023953133922,13.058107251333922,13.058107251333922,-26.938441738405118,26.938441738405118,557.9628599555592,557.9628599555592,138.59021917137147,138.59021917137147,-23.86914235770064,23.86914235770064,1455.2725324992598,1573.9751457043576,1558.324042073016,1549.4425366255387,1545.5649591720967
2023-11-08 10:00:00,1753.497784166858,1888.682133595357,1933.9997669568243,1097.9630622669379,1495.7671536670273,1892.1890646080005,-135.184349428499,135.184349428499,-180.50198278996618,180.50198278996618,655.5347218999202,655.5347218999202,257.7306304998308,257.7306304998308,-138.69128044114245,138.69128044114245,1661.7202362188295,1888.682133595357,1829.4091158996926,1821.645643686192,1806.0982880411316
2023-11-08 11:00:00,2428.482997380091,2671.6372918695565,2617.703934096521,1301.726660901698,1233.7950774045225,2568.12049469016,-243.15429448946543,243.15429448946543,-189.22093671643006,189.22093671643006,1126.756336478393,1126.756336478393,1194.6879199755685,1194.6879199755685,-139.63749731006874,139.63749731006874,2078.5966917924916,2568.12049469016,2399.1644170609065,2462.6700726926183,2387.893784222588
2023-11-08 12:00:00,2281.1597580285093,2386.334992826893,2412.661508366648,1312.0244811522473,2693.25033748082,2484.1483434676165,-105.17523479838383,105.17523479838383,-131.50175033813866,131.50175033813866,969.135276876262,969.135276876262,-412.0905794523105,412.0905794523105,-202.98858543910728,202.98858543910728,2257.683932658845,2412.661508366648,2403.1162222549206,2377.083679968696,2382.426425892377
2023-11-08 13:00:00,2462.5910582439833,2637.325277187207,2601.5421097029266,1401.272114014186,2103.3700533727697,2678.5927413026157,-174.73421894322382,174.73421894322382,-138.9510514589433,138.9510514589433,1061.3189442297974,1061.3189442297974,359.2210048712136,359.2210048712136,-216.00168305863235,216.00168305863235,2284.420459115941,2601.5421097029266,2513.489716220186,2543.83407100045,2509.799776249902
2023-11-08 14:00:00,2033.218573368366,2059.365776238068,2075.9494132850723,1210.7445764549695,2554.184772984763,2047.5608239159847,-26.14720286970214,26.14720286970214,-42.73083991670637,42.73083991670637,822.4739969133964,822.4739969133964,-520.9661996163973,520.9661996163973,-14.342250547618733,14.342250547618733,1989.5610725757717,2059.365776238068,2074.6098686277965,2034.882879442754,2040.2722037195165
2023-11-08 15:00:00,1612.7940574631157,1893.947849406136,1852.4864870699967,1051.8779233162945,1762.0571537684204,1779.7354515681786,-281.1537919430202,281.1537919430202,-239.69242960688098,239.69242960688098,560.9161341468212,560.9161341468212,-149.26309630530477,149.26309630530477,-166.94139410506295,166.94139410506295,1668.0209730258052,1779.7354515681786,1789.9455390034263,1791.9060671406496,1764.1067667620196
2023-11-08 16:00:00,1377.327116424175,1216.410756592576,1254.3418941545747,945.6163132779883,1544.9751740312734,1317.967963156295,160.91635983159904,160.91635983159904,122.9852222696004,122.9852222696004,431.7108031461868,431.7108031461868,-167.64805760709828,167.64805760709828,59.359153267880174,59.359153267880174,1255.8624202425415,1254.3418941545747,1280.8984773228615,1258.7134176566815,1276.6496451736302
2023-11-08 17:00:00,630.1966935240076,767.8067299165667,945.2486120787448,652.6049443134074,837.6518812041575,736.7438244758591,-137.6100363925591,137.6100363925591,-315.0519185547372,315.0519185547372,-22.408250789399744,22.408250789399744,-207.45518768014983,207.45518768014983,-106.5471309518515,106.5471309518515,788.0111983977472,767.8067299165667,810.1283999868562,764.5491988287085,777.3542842193907
2023-11-08 18:00:00,17.33616099570368,65.79387124958636,35.47681937149442,448.5566861698809,85.23699821815424,48.75299155923645,-48.45771025388268,48.45771025388268,-18.140658375790743,18.140658375790743,-431.2205251741772,431.2205251741772,-67.90083722245056,67.90083722245056,-31.41683056353277,31.41683056353277,136.76347331367046,65.79387124958636,75.17319138855297,81.9724879617066,84.24699677965924
2023-11-08 19:00:00,73.67903744436602,51.21360807324011,34.81698392152044,358.57273527146145,38.69190780219256,39.27409763916859,22.465429371125907,22.465429371125907,38.86205352284558,38.86205352284558,-284.8936978270954,284.8936978270954,34.98712964217346,34.98712964217346,34.40493980519743,34.40493980519743,104.5138665415166,39.27409763916859,57.717440263579086,134.83081299406604,86.52206881343056
2023-11-08 20:00:00,0.0,49.2778781881936,38.491179972736106,394.47986677413127,45.17150794157975,21.170906386975034,-49.2778781881936,49.2778781881936,-38.491179972736106,38.491179972736106,-394.47986677413127,394.47986677413127,-45.17150794157975,45.17150794157975,-21.170906386975034,21.170906386975034,109.71826785272314,45.17150794157975,55.42477534614033,149.9640155913452,87.7944721291853
2023-11-08 21:00:00,0.0,68.5948580289075,33.72749795661729,322.6178825330107,31.81764055086829,51.09881619661154,-68.5948580289075,68.5948580289075,-33.72749795661729,33.72749795661729,-322.6178825330107,322.6178825330107,-31.81764055086829,31.81764055086829,-51.09881619661154,51.09881619661154,101.57133905320306,51.09881619661154,61.92968145091787,124.84206583923398,86.56555523700847
2023-11-08 22:00:00,45.201842482288754,44.35650079842428,38.87093154529277,414.8025411484122,37.83884658870756,49.26669992884591,0.8453416838644756,0.8453416838644756,6.330910936995984,6.330910936995984,-369.60069866612344,369.60069866612344,7.362995893581193,7.362995893581193,-4.064857446557156,4.064857446557156,117.02710400193655,44.35650079842428,61.93874645599492,152.88325121953397,97.70536008881517
2023-11-08 23:00:00,0.0,41.511657765243164,37.41605048945272,341.2762800847862,48.10768552265709,37.27566046216147,-41.511657765243164,41.511657765243164,-37.41605048945272,37.41605048945272,-341.2762800847862,341.2762800847862,-48.10768552265709,48.10768552265709,-37.27566046216147,37.27566046216147,101.11746686486012,41.511657765243164,54.35060844986147,134.07945556407165,84.20764466958425
2023-11-09 00:00:00,0.0,64.9771853966621,37.56802169845372,388.6534691978993,53.85957791287623,41.08229682387596,-64.9771853966621,64.9771853966621,-37.56802169845372,37.56802169845372,-388.6534691978993,388.6534691978993,-53.85957791287623,53.85957791287623,-41.08229682387596,41.08229682387596,117.22811020595346,53.85957791287623,64.50656308832626,154.29774529838312,97.30337392197869
2023-11-09 01:00:00,0.0,47.46482851131853,41.258273167311785,399.59072152494394,36.20737813188394,35.482738612866704,-47.46482851131853,47.46482851131853,-41.258273167311785,41.258273167311785,-399.59072152494394,399.59072152494394,-36.20737813188394,36.20737813188394,-35.482738612866704,35.482738612866704,112.00078798966497,41.258273167311785,57.767278818767245,146.73764966043026,90.8481838642656
2023-11-09 02:00:00,0.0,58.19920500372256,39.69582044686549,375.43073498599466,46.71511330837183,41.70752119119919,-58.19920500372256,58.19920500372256,-39.69582044686549,39.69582044686549,-375.43073498599466,375.43073498599466,-46.71511330837183,46.71511330837183,-41.70752119119919,41.70752119119919,112.34967898723076,46.71511330837183,62.096288500732044,145.3297998116587,93.0392665294032
2023-11-09 03:00:00,0.0,50.6271763634967,39.01445522703108,372.06869160425117,42.88213757428332,43.22107926329019,-50.6271763634967,50.6271763634967,-39.01445522703108,39.01445522703108,-372.06869160425117,372.06869160425117,-42.88213757428332,42.88213757428332,-43.22107926329019,43.22107926329019,109.56270800647049,43.22107926329019,59.92067092888038,141.73978628997574,91.05489461960897
2023-11-09 04:00:00,0.0,37.20767670595491,39.69582044686549,407.0926102759767,46.421090094521034,38.149412843171376,-37.20767670595491,37.20767670595491,-39.69582044686549,39.69582044686549,-407.0926102759767,407.0926102759767,-46.421090094521034,46.421090094521034,-38.149412843171376,38.149412843171376,113.7133220732979,39.69582044686549,57.410419773148064,152.60496525466107,93.3771624916366
2023-11-09 05:00:00,110.05318874451913,51.554678000408806,37.895427005185205,348.84739460667174,48.73022525940145,39.252119296584475,58.49851074411033,58.49851074411033,72.15776173933392,72.15776173933392,-238.7942058621526,238.7942058621526,61.32296348511768,61.32296348511768,70.80106944793465,70.80106944793465,105.25596883365033,48.73022525940145,58.25760336055947,138.76537606358252,88.00851145328956
2023-11-09 06:00:00,101.79915997989697,51.95780283368237,38.72931910235861,383.2828321046623,60.68045948267321,36.172849181885894,49.8413571462146,49.8413571462146,63.06984087753836,63.06984087753836,-281.48367212476535,281.48367212476535,41.11870049722376,41.11870049722376,65.62631079801108,65.62631079801108,114.16465254105249,51.95780283368237,61.291582542853995,65.88437165035447,68.2202866025502
2023-11-09 07:00:00,732.7041562433803,680.0842784173093,725.2120043370235,636.6809207296037,355.9348400248241,554.4254616981804,52.61987782607105,52.61987782607105,7.492151906356867,7.492151906356867,96.02323551377663,96.02323551377663,376.76931621855624,376.76931621855624,178.27869454519998,178.27869454519998,590.4675010413882,636.6809207296037,611.1542785324971,615.5016001887943,596.9753561643012
2023-11-09 08:00:00,1199.003613081887,1322.3077018222364,1338.392410776903,876.3419307317987,729.4082517541673,1347.2233739704568,-123.30408874034947,123.30408874034947,-139.38879769501614,139.38879769501614,322.6616823500882,322.6616823500882,469.5953613277196,469.5953613277196,-148.2197608885699,148.2197608885699,1122.7347338111124,1322.3077018222364,1238.06920626814,1269.9105130633652,1246.3855373557653
2023-11-09 09:00:00,1677.0491717475654,1634.2446003792863,1714.2344098820856,988.3056166157825,1251.127979989477,1675.6747581925486,42.804571368279085,42.804571368279085,-37.185238134520205,37.185238134520205,688.743555131783,688.743555131783,425.9211917580885,425.9211917580885,1.3744135550168721,1.3744135550168721,1452.717473011836,1634.2446003792863,1591.9055576440587,1592.2155095130302,1580.9147663880035
2023-11-09 10:00:00,1825.0172945566273,1578.8996195325733,1592.628829194289,1007.5236812942181,1931.1904897878176,1710.987414275766,246.11767502405405,246.11767502405405,232.38846536233837,232.38846536233837,817.4936132624092,817.4936132624092,-106.17319523119022,106.17319523119022,114.02988028086133,114.02988028086133,1564.2460068169328,1592.628829194289,1632.4333809593475,1614.129874140839,1629.0156607485956
2023-11-09 11:00:00,2295.875482152416,2497.4937010369513,2477.30532832895,1383.9508751064864,1397.5040371763178,2508.9638220773054,-201.61821888453505,201.61821888453505,-181.42984617653383,181.42984617653383,911.9246070459299,911.9246070459299,898.3714449760985,898.3714449760985,-213.08833992488917,213.08833992488917,2053.0435527452023,2477.30532832895,2314.199419559016,2367.5996928615327,2316.941208690666
2023-11-09 12:00:00,2302.7928551477034,2420.8009135631805,2341.4374297342238,1415.5007941469078,2380.7314353985084,2385.099099564635,-118.00805841547708,118.00805841547708,-38.64457458652032,38.64457458652032,887.2920610007957,887.2920610007957,-77.93858025080499,77.93858025080499,-82.30624441693135,82.30624441693135,2188.713934481491,2380.7314353985084,2333.513532169738,2340.46427563911,2316.9559491518794
2023-11-09 13:00:00,2126.2422855344075,2642.389590117835,2592.4876948554015,1385.8417665949132,2034.4448390907212,2612.4868050705186,-516.1473045834273,516.1473045834273,-466.245409320994,466.245409320994,740.4005189394943,740.4005189394943,91.79744644368634,91.79744644368634,-486.24451953611106,486.24451953611106,2253.530139145878,2592.4876948554015,2482.0432473009846,2516.760919312053,2472.8446388271905
2023-11-09 14:00:00,2169.766597473017,2191.7327247103676,2168.3020728512215,1284.675719103654,2119.0550616106134,2201.249820914357,-21.96612723735052,21.96612723735052,1.46452462179559,1.46452462179559,885.090878369363,885.090878369363,50.71153586240371,50.71153586240371,-31.48322344133976,31.48322344133976,1993.003079838043,2168.3020728512215,2127.002025023661,2134.968960109867,2117.4418756905384
2023-11-09 15:00:00,1651.089865446697,1546.1312963459216,1591.2348914134213,992.455041724586,2245.7129521514858,1555.8156818950047,104.95856910077555,104.95856910077555,59.85497403327577,59.85497403327577,658.6348237221112,658.6348237221112,-594.6230867047886,594.6230867047886,95.27418355169243,95.27418355169243,1586.2699727060838,1555.8156818950047,1646.5541241743506,1561.0782149186953,1590.7068326481315
2023-11-09 16:00:00,1214.158709635952,1386.9838135122548,1460.7094684020253,929.251544328338,1386.805353456679,1435.5131355882438,-172.82510387630282,172.82510387630282,-246.5507587660734,246.5507587660734,284.9071653076139,284.9071653076139,-172.64664382072715,172.64664382072715,-221.35442595229188,221.35442595229188,1319.8526630575084,1386.9838135122548,1397.0523418793105,1381.4032649986275,1384.6098417925318
2023-11-09 17:00:00,706.2759818545172,700.7508177070366,589.1995794885943,692.5455156290698,873.497453529571,453.9141579637534,5.525164147480609,5.525164147480609,117.07640236592295,117.07640236592295,13.730466225447458,13.730466225447458,-167.22147167505375,167.22147167505375,252.36182389076384,252.36182389076384,661.981504863605,692.5455156290698,628.6787159887169,615.0690259310221,596.3034551413934
2023-11-09 18:00:00,60.17019894705658,49.17879194181708,34.861120378394276,391.19271252574003,87.68661111719891,36.406337426576776,10.991407005239502,10.991407005239502,25.309078568662308,25.309078568662308,-331.02251357868346,331.02251357868346,-27.516412170142324,27.516412170142324,23.763861520479807,23.763861520479807,119.86511467794541,49.17879194181708,65.78164813536917,66.55295240808348,70.95467058394024
2023-11-09 19:00:00,0.0,42.27137371583869,37.74480456887714,374.35621167243175,39.17535837366567,27.768220817772075,-42.27137371583869,42.27137371583869,-37.74480456887714,37.74480456887714,-374.35621167243175,374.35621167243175,-39.17535837366567,39.17535837366567,-27.768220817772075,27.768220817772075,104.26319382971705,39.17535837366567,54.72209500079121,139.7296143632955,84.74179573872382
2023-11-09 20:00:00,0.0,29.919340944310033,35.94441112719686,387.2528340944166,46.89919953953492,29.42761744476086,-29.919340944310033,29.919340944310033,-35.94441112719686,35.94441112719686,-387.2528340944166,387.2528340944166,-46.89919953953492,46.89919953953492,-29.42761744476086,29.42761744476086,105.88868063004384,35.94441112719686,53.03260905240169,145.718853382298,86.68869834537084
2023-11-09 21:00:00,0.0,56.40908798297267,31.936015503410317,328.9015316425117,31.276611641029458,66.30008364745994,-56.40908798297267,56.40908798297267,-31.936015503410317,31.936015503410317,-328.9015316425117,328.9015316425117,-31.276611641029458,31.276611641029458,-66.30008364745994,66.30008364745994,102.96466608347683,56.40908798297267,62.71874027979181,128.1038305440571,91.09972119334203
2023-11-09 22:00:00,146.2238986575158,45.364621303047876,38.87093154529277,378.48440279380316,38.50408667418285,39.935915252416514,100.85927735446793,100.85927735446793,107.35296711222304,107.35296711222304,-232.26050413628735,232.26050413628735,107.71981198333296,107.71981198333296,106.28798340509928,106.28798340509928,108.23199151374862,39.935915252416514,58.87929702466242,140.92773008353902,89.57568948569346
2023-11-09 23:00:00,97.71804785810943,48.77325585018691,37.41605048945272,379.8592505914175,50.76271924006628,42.17498983489726,48.94479200792252,48.94479200792252,60.30199736865671,60.30199736865671,-282.1412027333081,282.1412027333081,46.95532861804315,46.95532861804315,55.54305802321217,55.54305802321217,111.79725320120413,48.77325585018691,62.78039374332047,148.8948396285078,94.29701861876876
2023-11-10 00:00:00,0.0,58.63790630182016,47.97216258391847,331.73748684615236,57.654275401893585,54.54504450511972,-58.63790630182016,58.63790630182016,-47.97216258391847,47.97216258391847,-331.73748684615236,331.73748684615236,-57.654275401893585,57.654275401893585,-54.54504450511972,54.54504450511972,110.10937512778087,57.654275401893585,69.95217024381988,139.8792388351712,95.88030665027745
2023-11-10 01:00:00,61.88755164948907,49.616246981524206,39.182204470758954,376.20077672649563,36.30616502647476,37.388294075791094,12.271304667964863,12.271304667964863,22.705347178730115,22.705347178730115,-314.31322507700656,314.31322507700656,25.58138662301431,25.58138662301431,24.499257573697975,24.499257573697975,107.73873745620895,39.182204470758954,60.33632651920327,139.13736036976627,88.86751237309088
2023-11-10 02:00:00,27.859233483701573,45.1238244603377,40.582382299695404,388.62151044334854,50.52736977122409,40.875765389599955,-17.26459097663613,17.26459097663613,-12.72314881599383,12.72314881599383,-360.76227695964695,360.76227695964695,-22.668136287522515,22.668136287522515,-13.016531905898383,13.016531905898383,113.14617047284113,45.1238244603377,63.19370888211888,150.3345483795955,94.86286435100254
2023-11-10 03:00:00,0.0,38.02765532828447,39.74210233176188,339.8820573964521,45.480260835784,44.34280131968063,-38.02765532828447,38.02765532828447,-39.74210233176188,39.74210233176188,-339.8820573964521,339.8820573964521,-45.480260835784,45.480260835784,-44.34280131968063,44.34280131968063,101.49497544239262,44.34280131968063,58.156101834231904,133.45956194915343,86.65225448743026
2023-11-10 04:00:00,12.432700862847032,48.068820426507145,40.87304622769414,404.3996702077205,46.822750298528646,42.68250254581844,-35.63611956366012,35.63611956366012,-28.440345364847108,28.440345364847108,-391.96696934487346,391.96696934487346,-34.39004943568162,34.39004943568162,-30.249801682971405,30.249801682971405,116.56935794125377,46.822750298528646,64.680388378194,154.09582627128617,97.4832364922585
2023-11-10 05:00:00,85.83846974345172,45.91422986631529,40.87304622769414,393.92112254042235,46.45282242353456,41.70141441202904,39.924239877136436,39.924239877136436,44.965423515757585,44.965423515757585,-308.0826527969706,308.0826527969706,39.38564731991716,39.38564731991716,44.13705533142269,44.13705533142269,113.77252709399909,45.91422986631529,63.17185492059656,150.5317346914351,95.20586518481512
2023-11-10 06:00:00,93.99195274635566,36.73874296582215,39.182204470758954,350.0955819369841,56.189651185459255,36.754804755900075,57.25320978053352,57.25320978053352,54.80974827559671,54.80974827559671,-256.10362919062845,256.10362919062845,37.80230156089641,37.80230156089641,57.23714799045559,57.23714799045559,103.79219706298491,39.182204470758954,57.66978900444299,56.859597731994356,62.4682163847082
2023-11-10 07:00:00,855.0675070258078,718.3216389736037,729.7671623492682,561.5571979346005,343.730660975255,565.220731865481,136.74586805220406,136.74586805220406,125.30034467653957,125.30034467653957,293.5103090912073,293.5103090912073,511.3368460505528,511.3368460505528,289.84677516032684,289.84677516032684,583.7194784196416,565.220731865481,620.5561126876279,632.0107186749783,605.5580914658063
2023-11-10 08:00:00,1061.1450354888393,1128.0964472919263,1076.2737047952407,761.8883211509504,915.5647382384666,1195.0641970093118,-66.95141180308701,66.95141180308701,-15.128669306401434,15.128669306401434,299.25671433788887,299.25671433788887,145.58029725037272,145.58029725037272,-133.91916152047247,133.91916152047247,1015.3774816971793,1076.2737047952407,1077.6434088246924,1114.371082528718,1099.6926831473215
2023-11-10 09:00:00,1392.6610116742884,1600.146110255626,1550.1793615860029,1004.7697041172247,1005.2551073864536,1586.5689888420166,-207.48509858133752,207.48509858133752,-157.5183499117145,157.5183499117145,387.89130755706367,387.89130755706367,387.4059042878348,387.4059042878348,-193.90797716772818,193.90797716772818,1349.3838544374646,1550.1793615860029,1457.903293824808,1520.8442970860947,1480.814845929167
2023-11-10 10:00:00,1804.1396750220667,1627.5151762211449,1596.7333773780028,859.192056864278,1424.7067623622115,1717.4630100848808,176.62449880092186,176.62449880092186,207.4062976440639,207.4062976440639,944.9476181577887,944.9476181577887,379.4329126598552,379.4329126598552,86.67666493718593,86.67666493718593,1445.1220765821035,1596.7333773780028,1560.5335819349114,1599.781596488553,1580.6115708604364
2023-11-10 11:00:00,2147.20310401445,2271.5670409796103,2259.5109423828358,1062.3684944314714,1507.9764383785184,2190.9306485399084,-124.36393696516006,124.36393696516006,-112.30783836838555,112.30783836838555,1084.8346095829788,1084.8346095829788,639.2266656359318,639.2266656359318,-43.72754452545814,43.72754452545814,1858.470712942469,2190.9306485399084,2061.7900814447994,2123.4472248365573,2065.4514641808823
2023-11-10 12:00:00,2089.3297150862422,2305.169537975886,2204.647575589634,1288.234611850333,2061.369599772718,2274.9142296412815,-215.83982288964398,215.83982288964398,-115.31786050339178,115.31786050339178,801.0951032359092,801.0951032359092,27.960115313524057,27.960115313524057,-185.58451455503928,185.58451455503928,2026.8671109659706,2204.647575589634,2175.341566486251,2212.60221737253,2176.7394032790844
2023-11-10 13:00:00,2270.369058450872,2268.101979457325,2321.610107560627,1380.7006062661,2130.305955410012,2316.664605687538,2.2670789935473294,2.2670789935473294,-51.24104910975484,51.24104910975484,889.6684521847721,889.6684521847721,140.06310304086037,140.06310304086037,-46.2955472366657,46.2955472366657,2083.4766508763205,2268.101979457325,2221.161600201958,2227.2831687520875,2214.5616819989855
2023-11-10 14:00:00,1773.9993402040145,2251.7550150997126,2316.7645381880475,1301.4065661440104,2105.6418094870696,2241.559814778407,-477.7556748956981,477.7556748956981,-542.765197984033,542.765197984033,472.5927740600041,472.5927740600041,-331.6424692830551,331.6424692830551,-467.56047457439263,467.56047457439263,2043.4255487394498,2241.559814778407,2203.251652030479,2186.1976150952423,2173.831852841288
2023-11-10 15:00:00,1695.4987053952443,1639.0504708305266,1712.354060687279,995.961867973985,1710.4535564363348,1676.3430004107472,56.44823456471772,56.44823456471772,-16.855355292034574,16.855355292034574,699.5368374212593,699.5368374212593,-14.954851041090478,14.954851041090478,19.155704984497106,19.155704984497106,1546.8325912677744,1676.3430004107472,1640.1795081732798,1622.572865835767,1623.4608305384183
2023-11-10 16:00:00,1021.3203068127782,1228.4811900027648,1218.4377067922014,757.217540491928,1499.1698808394046,1253.941434905506,-207.16088318998663,207.16088318998663,-197.11739997942323,197.11739997942323,264.10276632085015,264.10276632085015,-477.84957402662644,477.84957402662644,-232.62112809272776,232.62112809272776,1191.4495506063608,1228.4811900027648,1251.208757578811,1225.0097716546659,1231.9437558724164
2023-11-10 17:00:00,500.95793430784227,689.694901971551,720.4809427991305,567.3632638764898,734.8783119887225,549.0686097634443,-188.7369676637087,188.7369676637087,-219.52300849128824,219.52300849128824,-66.40532956864752,66.40532956864752,-233.92037768088028,233.92037768088028,-48.11067545560206,48.11067545560206,652.2972060798677,689.694901971551,664.663668402939,636.287705541614,630.5585753520284
2023-11-10 18:00:00,29.244359119502786,49.708964378376585,35.66873587232431,386.8910832648676,74.36576027601502,42.143248320963686,-20.4646052588738,20.4646052588738,-6.4243767528215265,6.4243767528215265,-357.6467241453648,357.6467241453648,-45.121401156512235,45.121401156512235,-12.8988892014609,12.8988892014609,117.75555842250944,49.708964378376585,67.6813975040333,67.85322777439256,72.64014893222239
2023-11-10 19:00:00,0.0,40.7344334807631,34.42583943831124,308.8900812994062,37.85511897837456,41.05391753126837,-40.7344334807631,40.7344334807631,-34.42583943831124,34.42583943831124,-308.8900812994062,308.8900812994062,-37.85511897837456,37.85511897837456,-41.05391753126837,41.05391753126837,92.59187814562469,40.7344334807631,54.3369058689334,120.0294020254006,79.03905150367882
2023-11-10 20:00:00,214.92972491782595,58.74967116772038,36.228633733327236,342.38618163798077,44.195225916707926,41.5851739018274,156.18005375010557,156.18005375010557,178.70109118449872,178.70109118449872,-127.45645672015482,127.45645672015482,170.73449900111802,170.73449900111802,173.34455101599855,173.34455101599855,104.62897727151274,44.195225916707926,62.59121197600346,133.65251263308977,88.11594761739599
2023-11-10 21:00:00,0.0,67.58562862341753,35.47681937149442,320.75118622104543,34.270448748932395,45.19835113460719,-67.58562862341753,67.58562862341753,-35.47681937149442,35.47681937149442,-320.75118622104543,320.75118622104543,-34.270448748932395,34.270448748932395,-45.19835113460719,45.19835113460719,100.6564868198994,45.19835113460719,63.95563327744121,123.49304070626874,85.4055697860143
2023-11-10 22:00:00,223.87210959000208,69.98729172217095,36.01528716068288,299.8212780936956,34.04333446962545,35.25871536519763,153.88481786783115,153.88481786783115,187.8568224293192,187.8568224293192,-75.9491685036935,75.9491685036935,189.82877512037663,189.82877512037663,188.61339422480444,188.61339422480444,95.02518136227451,36.01528716068288,60.71963909044506,114.36830336416372,78.58316208187706
2023-11-10 23:00:00,138.0584609050579,48.57996600694415,38.86090476099545,391.7335770875748,47.98193497515207,32.65529141508365,89.47849489811375,89.47849489811375,99.19755614406245,99.19755614406245,-253.67511618251692,253.67511618251692,90.07652592990583,90.07652592990583,105.40316948997425,105.40316948997425,111.96233484915004,47.98193497515207,64.40932419198646,151.10742760887888,93.57855079310634
2023-11-11 00:00:00,90.90963850983036,43.135381190306624,46.2862838700093,336.8852823538097,56.38263981504902,39.908501622068115,47.774257319523734,47.774257319523734,44.62335463982106,44.62335463982106,-245.97564384397936,245.97564384397936,34.52699869478134,34.52699869478134,51.00113688776224,51.00113688776224,104.51961777024853,46.2862838700093,64.95157286395946,137.50452579316533,89.62245347560076
2023-11-11 01:00:00,143.9312176477542,48.98391957605512,37.77395964635372,361.640473864639,35.365860960295656,38.491806672694665,94.9472980716991,94.9472980716991,106.15725800140049,106.15725800140049,-217.70925621688477,217.70925621688477,108.56535668745855,108.56535668745855,105.43941097505954,105.43941097505954,104.45120414400762,38.491806672694665,62.21309324346093,134.18602854531835,87.50833869997423
2023-11-11 02:00:00,40.46119987160404,62.28576820237631,38.402628782701896,322.88565110388464,50.12028071410159,43.372774134414264,-21.824568330772273,21.824568330772273,2.0585710889021414,2.0585710889021414,-282.4244512322806,282.4244512322806,-9.659080842497552,9.659080842497552,-2.911574262810227,2.911574262810227,103.41342058749574,50.12028071410159,67.46507983092027,131.9498918310365,89.18173044296903
