iteration,datetime,actual,Iterative Random Forest,Iterative Gradient Boosting,Online Learning SGD,Adaptive Ensemble,Iterative Random Forest_error,Iterative Gradient Boosting_error,Online Learning SGD_error,Adaptive Ensemble_error
318,2023-06-10 13:00:00,1531.424784088004,1611.5254870309684,1526.2973317394712,2682.446618722449,1608.1557060486782,80.10070294296452,5.127452348532643,1151.021834634445,76.73092196067432
319,2023-06-10 14:00:00,1574.3430778801112,1536.2573853367537,1730.443625402027,2243.356781639167,1682.0179145959464,38.08569254335748,156.10054752191581,669.0137037590557,107.67483671583523
320,2023-06-10 15:00:00,1272.9817937714065,1241.2043374477469,1035.6823932689922,955.0127286820658,1107.2137825433567,31.777456323659635,237.2994005024143,317.9690650893407,165.76801122804977
321,2023-06-10 16:00:00,847.0557758156081,1123.4485215015413,1244.9367956483318,916.8507483891211,1186.165776867533,276.3927456859333,397.8810198327237,69.79497257351306,339.1100010519249
322,2023-06-10 17:00:00,402.2425333338882,512.6675585481389,704.7635662518386,400.18489942516885,621.2331218789427,110.4250252142507,302.5210329179504,2.0576339087193674,218.9905885450545
323,2023-06-10 18:00:00,0.0,99.38695867844866,22.339353843109848,138.48405389740128,55.57843426500102,99.38695867844866,22.339353843109848,138.48405389740128,55.57843426500102
324,2023-06-10 19:00:00,32.211196559360296,112.2815513707479,95.12529220954704,-734.4987556746179,64.99140213229715,80.0703548113876,62.914095650186745,766.7099522339781,32.78020557293686
325,2023-06-10 20:00:00,0.0,72.13656831824706,12.387433267284353,-648.58151616598,4.718057671463821,72.13656831824706,12.387433267284353,648.58151616598,4.718057671463821
326,2023-06-10 21:00:00,27.39308646146587,8.666662741392113,3.0223889127449692,377.32404219456566,21.04091697348637,18.726423720073758,24.3706975487209,349.9309557330998,6.3521694879794985
327,2023-06-10 22:00:00,0.0,19.167025731716446,0.24280401120126943,-103.30031793682019,2.3543569208186144,19.167025731716446,0.24280401120126943,103.30031793682019,2.3543569208186144
328,2023-06-10 23:00:00,0.0,60.21200614036193,13.293929970898796,-258.1950507781726,17.89478616284113,60.21200614036193,13.293929970898796,258.1950507781726,17.89478616284113
329,2023-06-11 00:00:00,4.788236910374733,74.21174354035026,81.31460200280077,-14.656400912406752,74.73557844444491,69.42350662997552,76.52636509242603,19.444637822781488,69.94734153407018
330,2023-06-11 01:00:00,0.0,52.591339075901196,9.651036180508525,-147.76920670794084,17.769364263581284,52.591339075901196,9.651036180508525,147.76920670794084,17.769364263581284
331,2023-06-11 02:00:00,116.54315608724055,109.65406234848551,92.49619685523558,23.07598327717767,95.46030763491395,6.889093738755037,24.046959232004966,93.46717281006288,21.0828484523266
332,2023-06-11 03:00:00,0.0,18.80225037720566,19.241560071881253,-610.85339158007,-7.951555980962993,18.80225037720566,19.241560071881253,610.85339158007,7.951555980962993
333,2023-06-11 04:00:00,110.00435929317672,73.4900825483482,105.78214334481922,-134.86834845385056,84.26879757449821,36.51427674482852,4.222215948357501,244.87270774702728,25.73556171867851
334,2023-06-11 05:00:00,0.0,15.794101815643348,40.89150657042083,86.87510901553367,34.17141535828731,15.794101815643348,40.89150657042083,86.87510901553367,34.17141535828731
335,2023-06-11 06:00:00,73.55539331400324,119.7847559309185,28.319523511813077,884.0198414629951,96.725178370653,46.22936261691525,45.235869802190166,810.4644481489919,23.169785056649758
336,2023-06-11 07:00:00,525.2767978986432,458.55389330369877,520.1138392906086,1616.8455500594412,545.8570150491762,66.7229045949444,5.162958608034614,1091.5687521607979,20.58021715053303
337,2023-06-11 08:00:00,1024.40806974493,946.9477253493471,884.0250369322998,907.842898083916,907.0978223408783,77.46034439558275,140.38303281263006,116.56517166101389,117.31024740405155
338,2023-06-11 09:00:00,1305.7757033318528,1313.8089466045703,1313.4928565377866,700.9235024992673,1285.9380711255872,8.033243272717527,7.717153205933755,604.8522008325855,19.837632206265653
339,2023-06-11 10:00:00,1614.3407455386305,1634.177214074275,1835.5934356181199,1670.0740883596386,1757.7051536566266,19.8364685356446,221.2526900794894,55.73334282100814,143.36440811799616
340,2023-06-11 11:00:00,1702.5322130178683,1703.027889196336,1835.3285960875392,1555.3910248879674,1776.4349309865845,0.49567617846764733,132.7963830696708,147.1411881299009,73.90271796871616
341,2023-06-11 12:00:00,2054.883198631549,1827.1705363992776,1935.9128966228207,1950.4647614547755,1898.5549190056556,227.71266223227144,118.97030200872837,104.41843717677352,156.3282796258934
342,2023-06-11 13:00:00,1811.9734940718351,1703.4757974156344,1831.3875344587314,1964.3390272095553,1792.675392533363,108.49769665620079,19.414040386896204,152.36553313772015,19.29810153847211
343,2023-06-11 14:00:00,1415.757404646047,1608.6925094974417,1693.9734846867937,1671.8408374217222,1663.1605874806296,192.93510485139473,278.21608004074665,256.0834327756752,247.4031828345826
344,2023-06-11 15:00:00,1279.684746488991,1315.6673553052963,1286.9454188212746,803.2866438836977,1275.1429669776903,35.982608816305174,7.260672332283548,476.3981026052934,4.541779511300774
345,2023-06-11 16:00:00,881.4108289248967,909.6839946021073,881.0724213082373,639.3595578780596,880.1583187486079,28.273165677210613,0.3384076166594241,242.0512710468371,1.2525101762887516
346,2023-06-11 17:00:00,401.93661816873515,544.4444703280619,495.5861209059326,1471.0065432871552,556.7191049789337,142.50785215932677,93.64950273719745,1069.06992511842,154.78248681019858
347,2023-06-11 18:00:00,0.0,63.92809222576329,52.183740690137675,696.50777121288,85.3888559331803,63.92809222576329,52.183740690137675,696.50777121288,85.3888559331803
348,2023-06-11 19:00:00,69.16325355707595,34.59740373376117,52.49442028738906,-360.0465862467762,27.60634604851777,34.56584982331478,16.668833269686886,429.20983980385216,41.556907508558176
349,2023-06-11 20:00:00,26.798684439833977,32.25389367156016,52.531418950635654,-718.6182704361139,12.926454579401774,5.4552092317261796,25.732734510801677,745.4169548759479,13.872229860432203
350,2023-06-11 21:00:00,147.19287993351065,43.07415033519354,54.50930769808524,-496.0749879143365,27.27399271230578,104.11872959831712,92.68357223542542,643.2678678478471,119.91888722120487
351,2023-06-11 22:00:00,91.26331580436312,36.07551771008403,54.30619916054991,-214.04334072964343,36.69808554724491,55.18779809427909,36.95711664381321,305.30665653400655,54.56523025711821
352,2023-06-11 23:00:00,0.0,39.34319246645486,49.695466162278876,164.97990160711356,51.03367997316937,39.34319246645486,49.695466162278876,164.97990160711356,51.03367997316937
353,2023-06-12 00:00:00,113.35791790700505,41.37382216769794,58.96154257874468,-290.3864247530854,38.14290651023552,71.98409573930711,54.39637532826037,403.74434266009047,75.21501139676953
354,2023-06-12 01:00:00,96.59929994196298,50.44997795181084,53.49419850081692,704.0640565334425,80.00661840656551,46.149321990152146,43.10510144114606,607.4647565914795,16.592681535397475
355,2023-06-12 02:00:00,0.0,32.83991387579367,48.06966452395115,463.84562089476066,60.46508444034974,32.83991387579367,48.06966452395115,463.84562089476066,60.46508444034974
356,2023-06-12 03:00:00,0.0,40.19435691936645,55.12584671092753,95.63775595260495,51.72915207907132,40.19435691936645,55.12584671092753,95.63775595260495,51.72915207907132
357,2023-06-12 04:00:00,32.93800857929935,45.65461066350031,61.05655783578891,-320.9114373410903,39.60471920225086,12.716602084200957,28.11854925648956,353.8494459203896,6.666710622951513
358,2023-06-12 05:00:00,0.0,38.19260585190233,54.190974380058826,114.75554980636787,51.278305524064905,38.19260585190233,54.190974380058826,114.75554980636787,51.278305524064905
359,2023-06-12 06:00:00,0.0,52.671860341205345,61.100728134081876,-2.9874420537412334,55.500225924980114,52.671860341205345,61.100728134081876,2.9874420537412334,55.500225924980114
360,2023-06-12 07:00:00,589.6574729866792,563.4434022947481,540.9357286823112,444.2643758124108,544.5478994529839,26.214070691931056,48.72174430436803,145.3930971742684,45.10957353369531
361,2023-06-12 08:00:00,1016.7438370627542,1017.9982252736745,957.4073311465376,752.8922926438426,967.7645940899855,1.2543882109202968,59.33650591621665,263.85154441891166,48.9792429727687
362,2023-06-12 09:00:00,1269.56043158736,1342.1783730898806,1304.5703483065108,1082.4274124938333,1306.610837321506,72.61794150252058,35.00991671915085,187.13301909352663,37.050405734146125
363,2023-06-12 10:00:00,1583.9715547466085,1563.8796818397063,1562.879039854266,1585.66889303371,1564.2562049049495,20.091872906902154,21.09251489234248,1.697338287101502,19.715349841658963
364,2023-06-12 11:00:00,1864.67853188824,1689.8100887927708,1609.7276045330118,2062.1903594805135,1656.730883892681,174.86844309546927,254.95092735522826,197.51182759227345,207.947647995559
365,2023-06-12 12:00:00,1873.0836035316447,1664.9116665921151,1447.9399380684367,1962.9263818260524,1542.5215351005204,208.1719369395296,425.143665463208,89.84277829440771,330.5620684311243
366,2023-06-12 13:00:00,1787.748632465171,1689.9139835555516,1538.3833061095897,1547.0075636931247,1588.2579208911943,97.83464890961955,249.36532635558137,240.74106877204645,199.4907115739768
367,2023-06-12 14:00:00,1601.6810094613602,1475.68572637492,1398.3329349085245,1475.6869135956276,1427.1552474258385,125.99528308644017,203.34807455283567,125.99409586573256,174.52576203552167
368,2023-06-12 15:00:00,1244.328378350702,1323.1654805909711,1286.293704112222,1591.7844237326983,1312.4137211562693,78.83710224026913,41.965325761520035,347.4560453819963,68.08534280556728
369,2023-06-12 16:00:00,669.8438679691691,933.9219965140837,893.9897201970757,739.5248609973457,899.9085610826888,264.07812854491465,224.14585222790663,69.68099302817666,230.06469311351975
370,2023-06-12 17:00:00,465.05163229556985,413.4092571925454,402.1382469908616,132.2920907409486,393.38053682916143,51.64237510302445,62.91338530470824,332.75954155462125,71.67109546640842
371,2023-06-12 18:00:00,0.0,33.925956896863745,0.4042482129940475,348.303648289605,27.385136196108267,33.925956896863745,0.4042482129940475,348.303648289605,27.385136196108267
372,2023-06-12 19:00:00,10.983102359013216,26.83777968836339,5.194108725155816,-69.71601783545873,8.80831010554397,15.854677329350174,5.7889936338574,80.69912019447194,2.1747922534692457
373,2023-06-12 20:00:00,96.9723678694796,9.63734259026265,0.06285157901658267,-523.0545655786988,-21.160914010088796,87.33502527921695,96.90951629046302,620.0269334481784,118.13328187956839
374,2023-06-12 21:00:00,0.0,16.998151536310587,15.059439064068409,128.48549621420142,21.01300678695451,16.998151536310587,15.059439064068409,128.48549621420142,21.01300678695451
375,2023-06-12 22:00:00,0.0,15.347551729662985,-0.3596230108466673,-162.88194338279186,-2.6666214822727774,15.347551729662985,0.3596230108466673,162.88194338279186,2.6666214822727774
376,2023-06-12 23:00:00,61.29420780969748,8.791399154732767,0.15783122218659001,-580.8834498064095,-24.089732377146348,52.50280865496472,61.136376587510895,642.177657616107,85.38394018684383
377,2023-06-13 00:00:00,0.0,9.791523935433105,0.01154651139447455,205.65702035985692,12.914888311407008,9.791523935433105,0.01154651139447455,205.65702035985692,12.914888311407008
378,2023-06-13 01:00:00,12.29996230467825,5.088483455628106,0.011343705027780442,-285.01978173818816,-11.599894635583679,7.211478849050144,12.28861859965047,297.31974404286643,23.899856940261927
379,2023-06-13 02:00:00,0.0,5.214478890203959,0.18620796216713278,-216.2819680511227,-8.237270293174161,5.214478890203959,0.18620796216713278,216.2819680511227,8.237270293174161
380,2023-06-13 03:00:00,0.0,4.79702686285334,0.47375823594619265,-315.3437695703594,-12.830062228070119,4.79702686285334,0.47375823594619265,315.3437695703594,12.830062228070119
381,2023-06-13 04:00:00,60.651591136854165,5.1191592054760715,0.06375624995650597,286.1591059148808,15.136160872887276,55.53243193137809,60.58783488689766,225.50751477802663,45.51543026396689
382,2023-06-13 05:00:00,0.0,52.89279627320829,52.39107157805804,122.33139709134002,55.82857598136116,52.89279627320829,52.39107157805804,122.33139709134002,55.82857598136116
383,2023-06-13 06:00:00,63.25952057918677,77.1010286597223,80.92519142445774,787.034856024218,112.63692058695595,13.841508080535533,17.665670845270967,723.7753354450313,49.37740000776918
384,2023-06-13 07:00:00,341.7886124254539,457.536238521317,568.1093236474197,565.2384042804765,530.7473375442667,115.7476260958631,226.32071122196584,223.44979185502262,188.95872511881277
385,2023-06-13 08:00:00,832.357765332528,1000.3698792228228,922.3689078150398,744.3717117600441,939.7803719569164,168.0121138902948,90.0111424825119,87.9860535724838,107.42260662438844
386,2023-06-13 09:00:00,1003.5523591067051,1221.49445325087,1274.7207836127955,1108.1052943430846,1249.299882415631,217.9420941441649,271.16842450609033,104.55293523637943,245.7475233089258
387,2023-06-13 10:00:00,1448.7909675163287,1531.831282531405,1554.6010936391083,3083.81250185937,1618.9493316913013,83.0403150150762,105.8101261227796,1635.0215343430414,170.15836417497258
388,2023-06-13 11:00:00,1753.2251422112708,1734.7320504727772,1822.2621314827854,1918.8948123953119,1797.877397313309,18.493091738493604,69.03698927151459,165.66967018404102,44.652255102038225
389,2023-06-13 12:00:00,1786.7586065278058,1782.01040006473,2052.8838563989107,1289.9549023496459,1927.5092898309767,4.748206463075803,266.12524987110487,496.80370417815993,140.75068330317094
390,2023-06-13 13:00:00,1705.1178168668475,1732.5367083535168,2051.4571153212346,1477.8160940392092,1919.1007971608487,27.41889148666928,346.33929845438706,227.3017228276383,213.9829802940012
391,2023-06-13 14:00:00,1586.6780174280398,1576.893587416655,1557.0700281843226,2172.4213835498167,1592.5427871460033,9.784430011384757,29.607989243717157,585.743366121777,5.864769717963554
392,2023-06-13 15:00:00,1187.70818362493,1285.432852462847,1261.9445842944783,1728.3420512911662,1291.627589676267,97.72466883791708,74.2364006695484,540.6338676662363,103.91940605133709
393,2023-06-13 16:00:00,832.5756844667682,722.1718682525841,718.1174145248965,1048.6600759012636,734.9928462956378,110.40381621418408,114.45826994187166,216.0843914344954,97.58283817113033
394,2023-06-13 17:00:00,702.0224154710232,454.1591603531152,394.01340322233597,451.92722591040973,416.6120111704515,247.863255117908,308.00901224868727,250.0951895606135,285.4104043005717
395,2023-06-13 18:00:00,22.106467440084685,94.70640851232099,81.3975331143928,102.22564653912252,86.77470343194264,72.5999410722363,59.291065674308115,80.11917909903784,64.66823599185796
396,2023-06-13 19:00:00,32.1881590763473,86.937226501032,77.83220586761328,-397.63722138946355,58.49407567360739,54.749067424684704,45.644046791265986,429.82538046581084,26.305916597260094
397,2023-06-13 20:00:00,39.77865210862895,61.85021330773195,57.264279184922,-634.5237133342541,33.54351935562992,22.071561199103,17.485627076293056,674.3023654428831,6.235132752999029
398,2023-06-13 21:00:00,39.611029603677835,75.14421600111103,90.05958888284145,-274.89569953046646,72.7408183336637,35.5331863974332,50.44855927916362,314.5067291341443,33.12978872998586
399,2023-06-13 22:00:00,0.0,53.31726257090597,15.42360737694772,-231.79426511352392,16.995777259291494,53.31726257090597,15.42360737694772,231.79426511352392,16.995777259291494
400,2023-06-13 23:00:00,169.00154327702415,95.05023815949706,118.34584921288662,-587.1749793795337,86.40081979773352,73.9513051175271,50.655694064137535,756.1765226565578,82.60072347929064
401,2023-06-14 00:00:00,0.0,36.15847658845582,47.0184435913443,-206.85370374454908,34.836787470232956,36.15847658845582,47.0184435913443,206.85370374454908,34.836787470232956
402,2023-06-14 01:00:00,76.60142221146609,59.85225767120392,76.68734742520913,70.57917122062338,71.8003642821135,16.749164540262164,0.08592521374303885,6.022250990842707,4.801057929352581
403,2023-06-14 02:00:00,0.0,33.40021037111231,0.4671404451624701,791.9947807598043,38.19058639694737,33.40021037111231,0.4671404451624701,791.9947807598043,38.19058639694737
404,2023-06-14 03:00:00,0.0,29.93631775195704,0.07752234716658403,350.2580232908987,21.004519131600993,29.93631775195704,0.07752234716658403,350.2580232908987,21.004519131600993
405,2023-06-14 04:00:00,152.1491690600792,70.10913905252623,73.74096846348851,52.02983503649932,71.94995804865746,82.04003000755297,78.40820059659069,100.11933402357988,80.19921101142174
406,2023-06-14 05:00:00,0.0,24.194924421919627,0.05998426959753804,-488.27466889722825,-10.892164314761416,24.194924421919627,0.05998426959753804,488.27466889722825,10.892164314761416
407,2023-06-14 06:00:00,0.0,39.51842439076962,68.90645179397401,189.7354342643206,65.12586621747789,39.51842439076962,68.90645179397401,189.7354342643206,65.12586621747789
408,2023-06-14 07:00:00,559.7854022470083,449.25428692070557,485.5814255021489,292.57714550831304,468.53977338720256,110.53111532630271,74.2039767448594,267.20825673869524,91.24562885980572
409,2023-06-14 08:00:00,1096.812657745237,746.9134714539304,494.0422598055514,957.1718754412503,586.0287267236425,349.8991862913066,602.7703979396856,139.6407823039866,510.7839310215944
410,2023-06-14 09:00:00,1613.9288889689765,1034.363133412004,1169.95733972423,1655.0534253730953,1150.4873584077052,579.5657555569726,443.9715492447465,41.12453640411877,463.4415305612713
411,2023-06-14 10:00:00,1637.5811944450743,1539.3468397932718,1566.940416602126,1302.5675518536887,1548.198458248088,98.2343546518025,70.64077784294818,335.01364259138563,89.38273619698634
412,2023-06-14 11:00:00,2228.2888315003242,1820.0375513390381,1865.4175840387452,1987.077319777007,1857.245155731461,408.2512801612861,362.87124746157906,241.21151172331724,371.0436757688633
413,2023-06-14 12:00:00,1919.2170690589646,1798.8332125625486,1856.873337989683,1401.5081821378005,1821.5512908419428,120.383856496416,62.3437310692816,517.7088869211641,97.66577821702185
414,2023-06-14 13:00:00,1814.1232228765234,1765.543456628945,1822.359927325073,1563.390664191899,1795.3861826599777,48.57976624757839,8.236704448549517,250.73255868462434,18.737040216545665
415,2023-06-14 14:00:00,1664.9806718685868,1578.5197185749544,1566.6557874553628,1579.3813989295809,1570.605034909513,86.46095329363243,98.32488441322403,85.59927293900591,94.37563695907374
416,2023-06-14 15:00:00,1220.747695505056,1122.2076095493667,1094.8034984813887,863.803256948416,1093.3262291964058,98.54008595568939,125.94419702366736,356.9444385566401,127.42146630865022
417,2023-06-14 16:00:00,842.421234868092,842.3552278797816,705.4762868588967,1590.3992924981708,781.0852049620898,0.06600698831039153,136.9449480091953,747.9780576300788,61.33602990600218
418,2023-06-14 17:00:00,410.9065248100029,563.7566573030109,501.5621699877653,971.7354236865935,538.6884987618479,152.850132493008,90.65564517776238,560.8288988765906,127.78197395184498
419,2023-06-14 18:00:00,122.680067278425,66.51748003253789,37.457993700445854,170.6140302611288,51.2826650897386,56.16258724588711,85.22207357797915,47.93396298270379,71.3974021886864
420,2023-06-14 19:00:00,0.0,58.87371346355237,58.74131958262164,-110.8085516065097,51.87799059188218,58.87371346355237,58.74131958262164,110.8085516065097,51.87799059188218
421,2023-06-14 20:00:00,0.0,61.62853346167712,83.67465055135439,257.83274749024577,84.74254976950601,61.62853346167712,83.67465055135439,257.83274749024577,84.74254976950601
422,2023-06-14 21:00:00,122.64550606810437,57.124485952874565,63.85671794842459,315.8932500015677,72.02387237266525,65.5210201152298,58.78878811967978,193.24774393346334,50.621633695439115
423,2023-06-14 22:00:00,0.0,27.30935793729918,25.86884568184149,269.14916420025696,35.8406231372994,27.30935793729918,25.86884568184149,269.14916420025696,35.8406231372994
424,2023-06-14 23:00:00,93.03021549977245,93.17114946724192,128.89823845656477,-283.040036630807,103.25677305753734,0.14093396746946496,35.868022956792316,376.07025213057943,10.226557557764892
425,2023-06-15 00:00:00,33.94875519386392,42.38354730295246,56.317551206851256,432.79876586560795,67.49724133625017,8.43479210908854,22.36879601298734,398.85001067174403,33.54848614238625
426,2023-06-15 01:00:00,35.02171690427781,72.1600122774421,56.37510739639621,-129.85675491829465,53.18407390810082,37.1382953731643,21.3533904921184,164.87847182257246,18.16235700382301
427,2023-06-15 02:00:00,0.0,57.11646511187641,28.395094570921163,1168.376042057199,80.90127877959729,57.11646511187641,28.395094570921163,1168.376042057199,80.90127877959729
428,2023-06-15 03:00:00,40.17680365656063,54.16035870901436,68.45025167761338,-677.8511196338239,35.26362670945662,13.983555052453731,28.27344802105275,718.0279232903846,4.913176947104013
429,2023-06-15 04:00:00,0.0,71.05102511296724,52.70781265702692,-382.45903901596523,40.37394556312929,71.05102511296724,52.70781265702692,382.45903901596523,40.37394556312929
430,2023-06-15 05:00:00,0.0,57.72129812578815,75.05650377655209,-518.6291958761689,47.08661369955947,57.72129812578815,75.05650377655209,518.6291958761689,47.08661369955947
431,2023-06-15 06:00:00,0.0,71.01335179292224,54.0177963558028,721.1698997747396,84.79520985348731,71.01335179292224,54.0177963558028,721.1698997747396,84.79520985348731
432,2023-06-15 07:00:00,622.1043156929209,511.54305296284986,486.19625787625995,83.08637471546444,476.9687724575373,110.56126273007101,135.90805781666091,539.0179409774564,145.13554323538358
433,2023-06-15 08:00:00,1009.768691168125,1004.0852154395075,980.1309022885471,1440.0171970970143,1005.1327578589083,5.683475728617509,29.637788879577897,430.24850592888936,4.635933309216625
434,2023-06-15 09:00:00,1309.6171276206962,1496.1778016353073,1380.3503028351279,1084.6386538618476,1400.8701378568226,186.5606740146111,70.73317521443164,224.97847375884862,91.25301023612633
435,2023-06-15 10:00:00,1598.4210523877523,1577.9521124925045,1580.2707392958403,1893.9558169569823,1592.1212420041636,20.468939895247786,18.15031309191204,295.53476456923,6.299810383588692
436,2023-06-15 11:00:00,1726.4921651907218,1896.488842703063,1896.3223464456473,1571.8982586902287,1883.443839625212,169.9966775123412,169.8301812549255,154.59390650049318,156.9516744344901
437,2023-06-15 12:00:00,2044.678189011726,1840.5146881200928,1864.5778140812163,1429.3610546209247,1840.5284391420728,204.16350089163325,180.10037493050982,615.3171343908014,204.1497498696533
438,2023-06-15 13:00:00,1808.1200195947486,1845.1666892623443,1848.9356672250578,1748.254231115589,1843.87349840843,37.04666966759578,40.815647630309286,59.86578847915962,35.75347881368134
439,2023-06-15 14:00:00,1614.7474812439896,1633.656128434165,1917.7564721021831,1567.344341808433,1824.5689578590836,18.908647190175543,303.00899085819356,47.40313943555657,209.82147661509407
440,2023-06-15 15:00:00,1415.537143017508,1208.522772145425,1287.9288732240168,1096.9407830321177,1258.1759531453554,207.01437087208296,127.60826979349122,318.59635998539034,157.36118987215264
441,2023-06-15 16:00:00,908.2359486503125,935.7651098943771,1042.8580720570085,1185.4623870216694,1018.6743016404632,27.529161244064653,134.622123406696,277.22643837135695,110.43835299015075
442,2023-06-15 17:00:00,414.9435211498281,551.599442173052,551.6888944579086,747.0188142893348,559.4458218509802,136.65592102322393,136.74537330808056,332.07529313950675,144.50230070115214
443,2023-06-15 18:00:00,114.97358842432921,72.51135784446856,63.921115849507494,238.3516158401821,73.2659291703675,42.462230579860645,51.052472574821714,123.37802741585288,41.70765925396171
444,2023-06-15 19:00:00,0.0,69.86625189138618,35.108594962434715,71.33772492199819,46.24483763327598,69.86625189138618,35.108594962434715,71.33772492199819,46.24483763327598
445,2023-06-15 20:00:00,74.77361264804276,26.030491904012038,18.561863410431478,123.54592180156874,24.7106345979266,48.74312074403072,56.21174923761128,48.77230915352598,50.06297805011616
446,2023-06-15 21:00:00,13.115595564642081,44.43080366027294,47.7917145002964,361.42872863183226,59.17685637936033,31.31520809563086,34.676118935654316,348.31313306719017,46.06126081471825
447,2023-06-15 22:00:00,113.25972861280903,19.892631926594735,20.706258818808795,-157.46904232310192,13.497679816384785,93.3670966862143,92.55346979400024,270.7287709359109,99.76204879642424
448,2023-06-15 23:00:00,81.67836841181007,96.30090156847713,65.62828522011158,-124.84579389238536,66.5029178016535,14.62253315666706,16.05008319169849,206.52416230419544,15.175450610156574
449,2023-06-16 00:00:00,0.0,91.62874663817198,123.42807121406062,-263.7203979951237,99.59515093052046,91.62874663817198,123.42807121406062,263.7203979951237,99.59515093052046
450,2023-06-16 01:00:00,156.93035786385434,103.143007691893,138.8766111440039,-282.5448412968832,112.62937656810729,53.787350171961336,18.053746719850437,439.47519916073753,44.30098129574705
451,2023-06-16 02:00:00,0.0,66.44805024743299,22.569478257792564,-53.235495106786175,31.533468312148994,66.44805024743299,22.569478257792564,53.235495106786175,31.533468312148994
452,2023-06-16 03:00:00,16.00005326653288,27.158391008293652,48.57632333571487,118.82792317856797,45.50474513926206,11.158337741760771,32.57627006918199,102.82786991203508,29.504691872729182
453,2023-06-16 04:00:00,30.16214664242621,16.809770721580833,9.380333990742963,1136.2557760342029,55.59246225779782,13.352375920845379,20.781812651683246,1106.0936293917766,25.430315615371608
454,2023-06-16 05:00:00,39.06918081715982,36.22058190647918,31.973887535897653,-58.67971377521019,29.57412828138483,2.8485989106806358,7.095293281262165,97.74889459237001,9.495052535774988
455,2023-06-16 06:00:00,63.694391598098754,10.680083289456128,15.33993078447321,416.03357816820443,29.785682628025725,53.014308308642626,48.35446081362554,352.33918657010565,33.90870897007303
456,2023-06-16 07:00:00,435.58551705947053,548.8715711477797,548.4230395299127,781.4773189112422,557.6844066184312,113.28605408830919,112.83752247044214,345.8918018517716,122.0988895589607
457,2023-06-16 08:00:00,1044.3668408132537,1114.7947699933056,1057.0744701157848,748.7472300371041,1062.6411126973876,70.42792918005193,12.707629302531132,295.61961077614956,18.274271884133896
458,2023-06-16 09:00:00,1285.3969380611327,1351.3432026123933,1399.2138222980418,2172.9924803822114,1413.2417384456521,65.94626455126058,113.81688423690912,887.5955423210787,127.84480038451943
459,2023-06-16 10:00:00,1547.8170938927174,1585.4305438390138,1607.003067764906,1856.44080573599,1609.752391797769,37.61344994629644,59.1859738721887,308.62371184327253,61.935297905051584
460,2023-06-16 11:00:00,1991.2617462152475,1919.5033301634323,2152.5407185442537,1614.1850258212685,2065.8913693020536,71.75841605181517,161.27897232900614,377.07672039397903,74.62962308680608
461,2023-06-16 12:00:00,1668.940988488509,1857.2020972988819,1776.753235897853,1838.4057034253103,1802.1964579511728,188.2611088103729,107.81224740934408,169.46471493680133,133.25546946266377
462,2023-06-16 13:00:00,2162.011639500977,1905.129112932932,2049.269301457987,1619.9390197788077,1992.206988279644,256.8825265680448,112.74233804299001,542.0726197221691,169.80465122133273
463,2023-06-16 14:00:00,1669.7381962516372,1689.3522856201755,2148.137711395545,2386.7810937963586,2024.2815556440758,19.614089368538316,478.3995151439078,717.0428975447214,354.54335939243856
464,2023-06-16 15:00:00,1392.5368177288728,1431.8559818178774,1427.0289300451802,1785.938372767681,1441.3391971448746,39.319164089004516,34.492112316307384,393.40155503880806,48.80237941600171
465,2023-06-16 16:00:00,991.9650711299944,1037.02615039426,894.5778203831125,330.8776401829666,915.4136129511897,45.06107926426557,97.38725074688193,661.0874309470278,76.55145817880464
466,2023-06-16 17:00:00,398.5530650936199,434.1514507009748,420.7399999827473,900.5019734940646,441.8778116398499,35.598385607354885,22.18693488912737,501.9489084004447,43.32474654622996
467,2023-06-16 18:00:00,0.0,103.49859442952813,117.15372596710091,49.2986212048595,110.76965545617553,103.49859442952813,117.15372596710091,49.2986212048595,110.76965545617553
468,2023-06-16 19:00:00,32.38206862188272,69.39637812586425,135.46381387194822,-618.0462310613261,89.2730848824938,37.01430950398152,103.0817452500655,650.4282996832088,56.89101626061108
469,2023-06-16 20:00:00,0.0,32.241741198881094,17.37563712814541,-160.38789668436232,15.306065734199212,32.241741198881094,17.37563712814541,160.38789668436232,15.306065734199212
470,2023-06-16 21:00:00,0.0,48.3729333105303,15.862459546683947,155.41719088961418,32.513769343046526,48.3729333105303,15.862459546683947,155.41719088961418,32.513769343046526
471,2023-06-16 22:00:00,0.0,51.398091630688896,35.06651874118868,99.13751959617161,43.189394776678185,51.398091630688896,35.06651874118868,99.13751959617161,43.189394776678185
472,2023-06-16 23:00:00,0.0,49.88702665214302,27.054076532066766,-97.0819246731977,29.843805415606507,49.88702665214302,27.054076532066766,97.0819246731977,29.843805415606507
473,2023-06-17 00:00:00,131.41332142850783,46.24317914643495,32.1873805900471,28.715493711916565,36.82875726639664,85.17014228207287,99.22594083846073,102.69782771659126,94.58456416211118
474,2023-06-17 01:00:00,0.0,53.63855963430254,22.55460094377051,-30.020330948392257,31.019149461446624,53.63855963430254,22.55460094377051,30.020330948392257,31.019149461446624
475,2023-06-17 02:00:00,117.83225965321422,71.03421299991666,75.52924376398184,397.6735204881176,86.91369726266615,46.79804665329756,42.303015889232384,279.8412608349034,30.918562390548075
